Barcode,difference_label
s_008um_00243_00378-1,False Negative
s_008um_00243_00379-1,False Negative
s_008um_00243_00454-1,False Negative
s_008um_00243_00455-1,False Negative
s_008um_00244_00378-1,False Negative
s_008um_00244_00454-1,False Negative
s_008um_00244_00455-1,False Negative
s_008um_00245_00454-1,False Negative
s_008um_00245_00455-1,False Negative
s_008um_00245_00456-1,False Negative
s_008um_00245_00726-1,False Negative
s_008um_00245_00727-1,False Negative
s_008um_00245_00728-1,False Negative
s_008um_00246_00405-1,False Negative
s_008um_00246_00406-1,False Negative
s_008um_00246_00407-1,False Negative
s_008um_00246_00454-1,False Negative
s_008um_00246_00455-1,False Negative
s_008um_00246_00456-1,False Negative
s_008um_00246_00457-1,False Negative
s_008um_00246_00458-1,False Negative
s_008um_00246_00459-1,False Negative
s_008um_00246_00460-1,False Negative
s_008um_00246_00461-1,False Negative
s_008um_00246_00725-1,False Negative
s_008um_00246_00726-1,False Negative
s_008um_00247_00419-1,False Negative
s_008um_00247_00455-1,False Negative
s_008um_00247_00456-1,False Negative
s_008um_00247_00457-1,False Negative
s_008um_00247_00458-1,False Negative
s_008um_00247_00459-1,False Negative
s_008um_00247_00460-1,False Negative
s_008um_00247_00724-1,False Negative
s_008um_00247_00754-1,False Negative
s_008um_00248_00333-1,False Negative
s_008um_00248_00334-1,False Negative
s_008um_00248_00418-1,False Negative
s_008um_00248_00419-1,False Negative
s_008um_00248_00424-1,False Negative
s_008um_00248_00456-1,False Negative
s_008um_00248_00457-1,False Negative
s_008um_00248_00458-1,False Negative
s_008um_00248_00752-1,False Negative
s_008um_00248_00753-1,False Negative
s_008um_00249_00418-1,False Negative
s_008um_00249_00419-1,False Negative
s_008um_00249_00424-1,False Negative
s_008um_00249_00744-1,False Negative
s_008um_00249_00745-1,False Negative
s_008um_00249_00746-1,False Negative
s_008um_00250_00418-1,False Negative
s_008um_00250_00419-1,False Negative
s_008um_00250_00424-1,False Negative
s_008um_00250_00739-1,False Negative
s_008um_00250_00740-1,False Negative
s_008um_00250_00744-1,False Negative
s_008um_00250_00745-1,False Negative
s_008um_00250_00746-1,False Negative
s_008um_00250_00747-1,False Negative
s_008um_00250_00748-1,False Negative
s_008um_00251_00419-1,False Negative
s_008um_00251_00424-1,False Negative
s_008um_00251_00448-1,False Negative
s_008um_00251_00449-1,False Negative
s_008um_00251_00602-1,False Negative
s_008um_00251_00741-1,False Negative
s_008um_00251_00748-1,False Negative
s_008um_00252_00447-1,False Negative
s_008um_00252_00748-1,False Negative
s_008um_00252_00749-1,False Negative
s_008um_00252_00777-1,False Negative
s_008um_00252_00778-1,False Negative
s_008um_00252_00779-1,False Negative
s_008um_00252_00780-1,False Negative
s_008um_00253_00447-1,False Negative
s_008um_00253_00748-1,False Negative
s_008um_00253_00749-1,False Negative
s_008um_00253_00750-1,False Negative
s_008um_00253_00782-1,False Negative
s_008um_00254_00447-1,False Negative
s_008um_00254_00655-1,False Negative
s_008um_00254_00656-1,False Negative
s_008um_00254_00657-1,False Negative
s_008um_00254_00748-1,False Negative
s_008um_00254_00749-1,False Negative
s_008um_00254_00750-1,False Negative
s_008um_00255_00476-1,False Negative
s_008um_00255_00655-1,False Negative
s_008um_00255_00656-1,False Negative
s_008um_00255_00657-1,False Negative
s_008um_00255_00745-1,False Negative
s_008um_00255_00746-1,False Negative
s_008um_00255_00747-1,False Negative
s_008um_00255_00748-1,False Negative
s_008um_00255_00749-1,False Negative
s_008um_00255_00750-1,False Negative
s_008um_00255_00751-1,False Negative
s_008um_00256_00355-1,False Negative
s_008um_00256_00364-1,False Negative
s_008um_00256_00447-1,False Negative
s_008um_00256_00655-1,False Negative
s_008um_00256_00656-1,False Negative
s_008um_00256_00657-1,False Negative
s_008um_00256_00748-1,False Negative
s_008um_00256_00749-1,False Negative
s_008um_00256_00750-1,False Negative
s_008um_00256_00751-1,False Negative
s_008um_00257_00355-1,False Negative
s_008um_00257_00364-1,False Negative
s_008um_00257_00655-1,False Negative
s_008um_00257_00656-1,False Negative
s_008um_00257_00657-1,False Negative
s_008um_00257_00749-1,False Negative
s_008um_00257_00750-1,False Negative
s_008um_00257_00751-1,False Negative
s_008um_00257_00773-1,False Negative
s_008um_00258_00355-1,False Negative
s_008um_00258_00655-1,False Negative
s_008um_00258_00656-1,False Negative
s_008um_00258_00657-1,False Negative
s_008um_00258_00750-1,False Negative
s_008um_00259_00655-1,False Negative
s_008um_00259_00656-1,False Negative
s_008um_00259_00657-1,False Negative
s_008um_00260_00479-1,False Negative
s_008um_00260_00480-1,False Negative
s_008um_00260_00656-1,False Negative
s_008um_00260_00657-1,False Negative
s_008um_00260_00777-1,False Negative
s_008um_00260_00778-1,False Negative
s_008um_00260_00779-1,False Negative
s_008um_00260_00781-1,False Negative
s_008um_00260_00782-1,False Negative
s_008um_00261_00441-1,False Negative
s_008um_00261_00478-1,False Negative
s_008um_00262_00478-1,False Negative
s_008um_00263_00478-1,False Negative
s_008um_00263_00734-1,False Negative
s_008um_00263_00735-1,False Negative
s_008um_00263_00736-1,False Negative
s_008um_00264_00477-1,False Negative
s_008um_00264_00478-1,False Negative
s_008um_00264_00727-1,False Negative
s_008um_00264_00737-1,False Negative
s_008um_00265_00329-1,False Negative
s_008um_00265_00478-1,False Negative
s_008um_00265_00641-1,False Negative
s_008um_00265_00642-1,False Negative
s_008um_00265_00643-1,False Negative
s_008um_00265_00656-1,False Negative
s_008um_00265_00727-1,False Negative
s_008um_00265_00728-1,False Negative
s_008um_00265_00729-1,False Negative
s_008um_00265_00730-1,False Negative
s_008um_00265_00731-1,False Negative
s_008um_00266_00478-1,False Negative
s_008um_00266_00641-1,False Negative
s_008um_00266_00727-1,False Negative
s_008um_00266_00728-1,False Negative
s_008um_00266_00729-1,False Negative
s_008um_00266_00730-1,False Negative
s_008um_00266_00746-1,False Negative
s_008um_00266_00747-1,False Negative
s_008um_00266_00748-1,False Negative
s_008um_00267_00197-1,False Negative
s_008um_00267_00198-1,False Negative
s_008um_00267_00478-1,False Negative
s_008um_00267_00574-1,False Negative
s_008um_00267_00575-1,False Negative
s_008um_00267_00728-1,False Negative
s_008um_00267_00729-1,False Negative
s_008um_00267_00730-1,False Negative
s_008um_00267_00788-1,False Negative
s_008um_00267_00789-1,False Negative
s_008um_00267_00790-1,False Negative
s_008um_00268_00584-1,False Negative
s_008um_00268_00585-1,False Negative
s_008um_00268_00586-1,False Negative
s_008um_00268_00587-1,False Negative
s_008um_00268_00729-1,False Negative
s_008um_00268_00730-1,False Negative
s_008um_00269_00583-1,False Negative
s_008um_00269_00584-1,False Negative
s_008um_00269_00585-1,False Negative
s_008um_00269_00586-1,False Negative
s_008um_00269_00587-1,False Negative
s_008um_00269_00661-1,False Negative
s_008um_00269_00662-1,False Negative
s_008um_00269_00730-1,False Negative
s_008um_00269_00731-1,False Negative
s_008um_00270_00194-1,False Negative
s_008um_00270_00582-1,False Negative
s_008um_00270_00583-1,False Negative
s_008um_00270_00584-1,False Negative
s_008um_00270_00585-1,False Negative
s_008um_00270_00586-1,False Negative
s_008um_00270_00587-1,False Negative
s_008um_00270_00731-1,False Negative
s_008um_00270_00732-1,False Negative
s_008um_00270_00733-1,False Negative
s_008um_00270_00734-1,False Negative
s_008um_00270_00793-1,False Negative
s_008um_00271_00194-1,False Negative
s_008um_00271_00362-1,False Negative
s_008um_00271_00363-1,False Negative
s_008um_00271_00582-1,False Negative
s_008um_00271_00583-1,False Negative
s_008um_00271_00584-1,False Negative
s_008um_00271_00585-1,False Negative
s_008um_00271_00586-1,False Negative
s_008um_00271_00587-1,False Negative
s_008um_00271_00741-1,False Negative
s_008um_00271_00742-1,False Negative
s_008um_00271_00743-1,False Negative
s_008um_00271_00775-1,False Negative
s_008um_00271_00793-1,False Negative
s_008um_00272_00193-1,False Negative
s_008um_00272_00194-1,False Negative
s_008um_00272_00362-1,False Negative
s_008um_00272_00363-1,False Negative
s_008um_00272_00744-1,False Negative
s_008um_00272_00792-1,False Negative
s_008um_00272_00793-1,False Negative
s_008um_00273_00193-1,False Negative
s_008um_00273_00194-1,False Negative
s_008um_00273_00362-1,False Negative
s_008um_00273_00363-1,False Negative
s_008um_00273_00368-1,False Negative
s_008um_00273_00476-1,False Negative
s_008um_00273_00477-1,False Negative
s_008um_00273_00478-1,False Negative
s_008um_00273_00744-1,False Negative
s_008um_00273_00791-1,False Negative
s_008um_00273_00792-1,False Negative
s_008um_00273_00793-1,False Negative
s_008um_00274_00193-1,False Negative
s_008um_00274_00194-1,False Negative
s_008um_00274_00195-1,False Negative
s_008um_00274_00196-1,False Negative
s_008um_00274_00205-1,False Negative
s_008um_00274_00206-1,False Negative
s_008um_00274_00333-1,False Negative
s_008um_00274_00340-1,False Negative
s_008um_00274_00362-1,False Negative
s_008um_00274_00363-1,False Negative
s_008um_00274_00475-1,False Negative
s_008um_00274_00476-1,False Negative
s_008um_00274_00479-1,False Negative
s_008um_00274_00587-1,False Negative
s_008um_00274_00588-1,False Negative
s_008um_00274_00745-1,False Negative
s_008um_00275_00194-1,False Negative
s_008um_00275_00195-1,False Negative
s_008um_00275_00196-1,False Negative
s_008um_00275_00334-1,False Negative
s_008um_00275_00335-1,False Negative
s_008um_00275_00339-1,False Negative
s_008um_00275_00362-1,False Negative
s_008um_00275_00363-1,False Negative
s_008um_00275_00474-1,False Negative
s_008um_00275_00475-1,False Negative
s_008um_00275_00476-1,False Negative
s_008um_00275_00586-1,False Negative
s_008um_00275_00587-1,False Negative
s_008um_00275_00588-1,False Negative
s_008um_00275_00745-1,False Negative
s_008um_00276_00194-1,False Negative
s_008um_00276_00195-1,False Negative
s_008um_00276_00335-1,False Negative
s_008um_00276_00336-1,False Negative
s_008um_00276_00337-1,False Negative
s_008um_00276_00338-1,False Negative
s_008um_00276_00474-1,False Negative
s_008um_00276_00475-1,False Negative
s_008um_00276_00476-1,False Negative
s_008um_00276_00586-1,False Negative
s_008um_00276_00587-1,False Negative
s_008um_00276_00588-1,False Negative
s_008um_00276_00744-1,False Negative
s_008um_00276_00745-1,False Negative
s_008um_00277_00479-1,False Negative
s_008um_00277_00582-1,False Negative
s_008um_00277_00586-1,False Negative
s_008um_00277_00587-1,False Negative
s_008um_00277_00588-1,False Negative
s_008um_00277_00598-1,False Negative
s_008um_00277_00599-1,False Negative
s_008um_00277_00600-1,False Negative
s_008um_00277_00744-1,False Negative
s_008um_00277_00745-1,False Negative
s_008um_00278_00212-1,False Negative
s_008um_00278_00498-1,False Negative
s_008um_00278_00499-1,False Negative
s_008um_00278_00500-1,False Negative
s_008um_00278_00581-1,False Negative
s_008um_00278_00586-1,False Negative
s_008um_00278_00587-1,False Negative
s_008um_00278_00588-1,False Negative
s_008um_00278_00597-1,False Negative
s_008um_00278_00598-1,False Negative
s_008um_00278_00599-1,False Negative
s_008um_00278_00600-1,False Negative
s_008um_00278_00743-1,False Negative
s_008um_00278_00744-1,False Negative
s_008um_00279_00497-1,False Negative
s_008um_00279_00498-1,False Negative
s_008um_00279_00499-1,False Negative
s_008um_00279_00500-1,False Negative
s_008um_00279_00596-1,False Negative
s_008um_00279_00597-1,False Negative
s_008um_00279_00598-1,False Negative
s_008um_00279_00599-1,False Negative
s_008um_00279_00600-1,False Negative
s_008um_00279_00737-1,False Negative
s_008um_00279_00742-1,False Negative
s_008um_00279_00743-1,False Negative
s_008um_00279_00744-1,False Negative
s_008um_00280_00498-1,False Negative
s_008um_00280_00499-1,False Negative
s_008um_00280_00596-1,False Negative
s_008um_00280_00597-1,False Negative
s_008um_00280_00598-1,False Negative
s_008um_00280_00599-1,False Negative
s_008um_00280_00737-1,False Negative
s_008um_00280_00738-1,False Negative
s_008um_00280_00739-1,False Negative
s_008um_00280_00740-1,False Negative
s_008um_00280_00741-1,False Negative
s_008um_00280_00742-1,False Negative
s_008um_00280_00743-1,False Negative
s_008um_00281_00383-1,False Negative
s_008um_00281_00596-1,False Negative
s_008um_00281_00597-1,False Negative
s_008um_00281_00598-1,False Negative
s_008um_00281_00738-1,False Negative
s_008um_00281_00739-1,False Negative
s_008um_00281_00740-1,False Negative
s_008um_00281_00741-1,False Negative
s_008um_00281_00742-1,False Negative
s_008um_00281_00743-1,False Negative
s_008um_00282_00383-1,False Negative
s_008um_00282_00739-1,False Negative
s_008um_00282_00740-1,False Negative
s_008um_00282_00741-1,False Negative
s_008um_00282_00742-1,False Negative
s_008um_00282_00790-1,False Negative
s_008um_00283_00560-1,False Negative
s_008um_00283_00561-1,False Negative
s_008um_00283_00674-1,False Negative
s_008um_00283_00675-1,False Negative
s_008um_00283_00676-1,False Negative
s_008um_00283_00677-1,False Negative
s_008um_00283_00678-1,False Negative
s_008um_00283_00777-1,False Negative
s_008um_00283_00785-1,False Negative
s_008um_00283_00786-1,False Negative
s_008um_00283_00787-1,False Negative
s_008um_00283_00788-1,False Negative
s_008um_00283_00789-1,False Negative
s_008um_00283_00790-1,False Negative
s_008um_00283_00791-1,False Negative
s_008um_00283_00792-1,False Negative
s_008um_00284_00512-1,False Negative
s_008um_00284_00513-1,False Negative
s_008um_00284_00559-1,False Negative
s_008um_00284_00560-1,False Negative
s_008um_00284_00561-1,False Negative
s_008um_00284_00562-1,False Negative
s_008um_00284_00673-1,False Negative
s_008um_00284_00776-1,False Negative
s_008um_00284_00780-1,False Negative
s_008um_00284_00785-1,False Negative
s_008um_00284_00786-1,False Negative
s_008um_00284_00787-1,False Negative
s_008um_00284_00788-1,False Negative
s_008um_00284_00789-1,False Negative
s_008um_00284_00790-1,False Negative
s_008um_00284_00791-1,False Negative
s_008um_00284_00792-1,False Negative
s_008um_00284_00793-1,False Negative
s_008um_00285_00558-1,False Negative
s_008um_00285_00559-1,False Negative
s_008um_00285_00560-1,False Negative
s_008um_00285_00561-1,False Negative
s_008um_00285_00562-1,False Negative
s_008um_00285_00672-1,False Negative
s_008um_00285_00785-1,False Negative
s_008um_00285_00786-1,False Negative
s_008um_00285_00787-1,False Negative
s_008um_00285_00788-1,False Negative
s_008um_00285_00789-1,False Negative
s_008um_00285_00790-1,False Negative
s_008um_00285_00791-1,False Negative
s_008um_00285_00792-1,False Negative
s_008um_00286_00558-1,False Negative
s_008um_00286_00559-1,False Negative
s_008um_00286_00560-1,False Negative
s_008um_00286_00561-1,False Negative
s_008um_00286_00562-1,False Negative
s_008um_00286_00672-1,False Negative
s_008um_00286_00682-1,False Negative
s_008um_00286_00683-1,False Negative
s_008um_00286_00684-1,False Negative
s_008um_00286_00786-1,False Negative
s_008um_00286_00787-1,False Negative
s_008um_00286_00788-1,False Negative
s_008um_00286_00789-1,False Negative
s_008um_00287_00440-1,False Negative
s_008um_00287_00441-1,False Negative
s_008um_00287_00442-1,False Negative
s_008um_00287_00492-1,False Negative
s_008um_00287_00559-1,False Negative
s_008um_00287_00560-1,False Negative
s_008um_00287_00561-1,False Negative
s_008um_00287_00672-1,False Negative
s_008um_00287_00753-1,False Negative
s_008um_00288_00439-1,False Negative
s_008um_00288_00515-1,False Negative
s_008um_00288_00672-1,False Negative
s_008um_00288_00750-1,False Negative
s_008um_00288_00751-1,False Negative
s_008um_00288_00752-1,False Negative
s_008um_00289_00205-1,False Negative
s_008um_00289_00206-1,False Negative
s_008um_00289_00207-1,False Negative
s_008um_00289_00438-1,False Negative
s_008um_00289_00515-1,False Negative
s_008um_00289_00672-1,False Negative
s_008um_00290_00205-1,False Negative
s_008um_00290_00206-1,False Negative
s_008um_00290_00207-1,False Negative
s_008um_00290_00208-1,False Negative
s_008um_00290_00232-1,False Negative
s_008um_00290_00233-1,False Negative
s_008um_00290_00437-1,False Negative
s_008um_00290_00438-1,False Negative
s_008um_00290_00672-1,False Negative
s_008um_00290_00673-1,False Negative
s_008um_00290_00766-1,False Negative
