Barcode,Difference
s_008um_00588_00460-1,0
s_008um_00388_00273-1,0
s_008um_00364_00300-1,0
s_008um_00364_00474-1,0
s_008um_00414_00485-1,0
s_008um_00454_00360-1,0
s_008um_00314_00138-1,0
s_008um_00199_00480-1,0
s_008um_00355_00325-1,0
s_008um_00347_00550-1,0
s_008um_00464_00190-1,0
s_008um_00365_00336-1,0
s_008um_00200_00238-1,0
s_008um_00246_00410-1,0
s_008um_00322_00272-1,0
s_008um_00195_00591-1,0
s_008um_00455_00678-1,0
s_008um_00408_00422-1,0
s_008um_00197_00227-1,0
s_008um_00142_00287-1,0
s_008um_00331_00137-1,0
s_008um_00578_00703-1,0
s_008um_00584_00497-1,0
s_008um_00282_00195-1,0
s_008um_00164_00423-1,0
s_008um_00427_00441-1,0
s_008um_00403_00433-1,0
s_008um_00322_00506-1,0
s_008um_00152_00459-1,0
s_008um_00252_00430-1,0
s_008um_00497_00167-1,0
s_008um_00447_00448-1,0
s_008um_00288_00455-1,0
s_008um_00491_00348-1,0
s_008um_00319_00367-1,0
s_008um_00250_00257-1,0
s_008um_00398_00296-1,0
s_008um_00560_00432-1,0
s_008um_00324_00256-1,0
s_008um_00625_00544-1,0
s_008um_00351_00703-1,0
s_008um_00465_00814-1,0
s_008um_00089_00503-1,0
s_008um_00118_00637-1,0
s_008um_00399_00345-1,0
s_008um_00440_00188-1,0
s_008um_00564_00742-1,0
s_008um_00253_00541-1,0
s_008um_00335_00293-1,0
s_008um_00059_00462-1,0
s_008um_00384_00061-1,0
s_008um_00467_00632-1,0
s_008um_00181_00753-1,0
s_008um_00467_00687-1,0
s_008um_00152_00601-1,0
s_008um_00579_00464-1,0
s_008um_00401_00559-1,0
s_008um_00468_00586-1,0
s_008um_00382_00302-1,0
s_008um_00448_00674-1,0
s_008um_00358_00662-1,0
s_008um_00434_00809-1,0
s_008um_00479_00203-1,0
s_008um_00231_00383-1,0
s_008um_00273_00273-1,0
s_008um_00425_00802-1,0
s_008um_00071_00498-1,0
s_008um_00209_00655-1,0
s_008um_00362_00429-1,0
s_008um_00452_00762-1,0
s_008um_00109_00422-1,0
s_008um_00399_00460-1,0
s_008um_00392_00468-1,0
s_008um_00346_00417-1,0
s_008um_00624_00582-1,0
s_008um_00333_00563-1,0
s_008um_00442_00735-1,0
s_008um_00088_00496-1,0
s_008um_00160_00360-1,0
s_008um_00271_00392-1,0
s_008um_00420_00377-1,0
s_008um_00127_00655-1,0
s_008um_00576_00323-1,0
s_008um_00124_00335-1,0
s_008um_00419_00624-1,0
s_008um_00191_00494-1,0
s_008um_00607_00611-1,0
s_008um_00561_00279-1,0
s_008um_00422_00713-1,0
s_008um_00325_00319-1,0
s_008um_00330_00080-1,0
s_008um_00371_00587-1,0
s_008um_00053_00336-1,0
s_008um_00402_00174-1,0
s_008um_00285_00395-1,0
s_008um_00318_00621-1,0
s_008um_00443_00123-1,0
s_008um_00173_00533-1,0
s_008um_00502_00266-1,0
s_008um_00423_00798-1,0
s_008um_00123_00476-1,0
s_008um_00176_00527-1,0
s_008um_00370_00389-1,0
s_008um_00064_00610-1,0
s_008um_00390_00215-1,0
s_008um_00280_00366-1,0
s_008um_00294_00365-1,0
s_008um_00256_00758-1,0
s_008um_00470_00794-1,0
s_008um_00454_00322-1,0
s_008um_00297_00777-1,0
s_008um_00154_00566-1,0
s_008um_00116_00535-1,0
s_008um_00383_00107-1,0
s_008um_00591_00481-1,0
s_008um_00547_00735-1,0
s_008um_00328_00497-1,0
s_008um_00374_00796-1,0
s_008um_00290_00566-1,0
s_008um_00231_00131-1,0
s_008um_00430_00106-1,0
s_008um_00308_00488-1,0
s_008um_00299_00499-1,0
s_008um_00582_00386-1,0
s_008um_00337_00143-1,0
s_008um_00510_00447-1,0
s_008um_00469_00749-1,0
s_008um_00572_00666-1,0
s_008um_00236_00445-1,0
s_008um_00472_00561-1,0
s_008um_00395_00590-1,0
s_008um_00311_00488-1,0
s_008um_00539_00216-1,0
s_008um_00291_00675-1,0
s_008um_00184_00499-1,0
s_008um_00503_00342-1,0
s_008um_00496_00355-1,0
s_008um_00552_00586-1,0
s_008um_00317_00135-1,0
s_008um_00351_00805-1,0
s_008um_00369_00093-1,0
s_008um_00564_00279-1,0
s_008um_00397_00369-1,0
s_008um_00469_00411-1,0
s_008um_00535_00747-1,0
s_008um_00531_00255-1,0
s_008um_00451_00245-1,0
s_008um_00170_00651-1,0
s_008um_00289_00299-1,0
s_008um_00200_00486-1,0
s_008um_00203_00578-1,0
s_008um_00368_00545-1,0
s_008um_00533_00553-1,0
s_008um_00408_00685-1,0
s_008um_00376_00342-1,0
s_008um_00137_00600-1,0
s_008um_00789_00783-1,0
s_008um_00481_00663-1,0
s_008um_00460_00272-1,0
s_008um_00078_00621-1,0
s_008um_00618_00534-1,0
s_008um_00389_00247-1,0
s_008um_00320_00157-1,0
s_008um_00281_00472-1,0
s_008um_00164_00617-1,0
s_008um_00437_00646-1,0
s_008um_00188_00347-1,0
s_008um_00277_00740-1,0
s_008um_00442_00251-1,0
s_008um_00522_00675-1,0
s_008um_00158_00659-1,0
s_008um_00624_00531-1,0
s_008um_00380_00119-1,0
s_008um_00117_00576-1,0
s_008um_00366_00125-1,0
s_008um_00138_00588-1,0
s_008um_00294_00349-1,0
s_008um_00386_00819-1,0
s_008um_00511_00178-1,0
s_008um_00077_00486-1,0
s_008um_00214_00515-1,0
s_008um_00436_00412-1,0
s_008um_00172_00277-1,0
s_008um_00502_00383-1,0
s_008um_00197_00513-1,0
s_008um_00200_00793-1,0
s_008um_00234_00589-1,0
s_008um_00193_00507-1,0
s_008um_00203_00444-1,0
s_008um_00464_00334-1,0
s_008um_00479_00768-1,0
s_008um_00273_00716-1,0
s_008um_00500_00262-1,0
s_008um_00524_00533-1,0
s_008um_00603_00478-1,0
s_008um_00162_00755-1,0
s_008um_00248_00734-1,0
s_008um_00420_00418-1,0
s_008um_00266_00298-1,0
s_008um_00473_00176-1,0
s_008um_00214_00781-1,0
s_008um_00131_00714-1,0
s_008um_00275_00327-1,0
s_008um_00100_00371-1,0
s_008um_00582_00387-1,0
s_008um_00214_00490-1,0
s_008um_00482_00542-1,0
s_008um_00355_00786-1,0
s_008um_00505_00740-1,0
s_008um_00348_00662-1,0
s_008um_00122_00340-1,0
s_008um_00517_00442-1,0
s_008um_00607_00631-1,0
s_008um_00401_00682-1,0
s_008um_00296_00130-1,0
s_008um_00294_00374-1,0
s_008um_00412_00537-1,0
s_008um_00190_00335-1,0
s_008um_00351_00554-1,0
s_008um_00462_00617-1,0
s_008um_00604_00402-1,0
s_008um_00548_00448-1,0
s_008um_00563_00613-1,0
s_008um_00251_00803-1,0
s_008um_00166_00546-1,0
s_008um_00213_00209-1,0
s_008um_00413_00632-1,0
s_008um_00281_00133-1,0
s_008um_00249_00220-1,0
s_008um_00376_00243-1,0
s_008um_00164_00481-1,0
s_008um_00189_00427-1,0
s_008um_00296_00790-1,0
s_008um_00183_00219-1,0
s_008um_00504_00585-1,0
s_008um_00791_00648-1,0
s_008um_00320_00377-1,0
s_008um_00251_00465-1,0
s_008um_00223_00712-1,0
s_008um_00232_00758-1,0
s_008um_00213_00504-1,0
s_008um_00597_00614-1,0
s_008um_00335_00387-1,0
s_008um_00145_00732-1,0
s_008um_00150_00356-1,0
s_008um_00240_00582-1,0
s_008um_00362_00233-1,0
s_008um_00288_00595-1,0
s_008um_00232_00412-1,0
s_008um_00305_00527-1,0
s_008um_00156_00431-1,0
s_008um_00254_00622-1,0
s_008um_00209_00389-1,0
s_008um_00419_00297-1,0
s_008um_00156_00296-1,0
s_008um_00517_00348-1,0
s_008um_00505_00647-1,0
s_008um_00430_00614-1,0
s_008um_00365_00359-1,0
s_008um_00378_00826-1,0
s_008um_00095_00596-1,0
s_008um_00202_00392-1,0
s_008um_00222_00698-1,0
s_008um_00253_00670-1,0
s_008um_00382_00072-1,0
s_008um_00520_00506-1,0
s_008um_00347_00658-1,0
s_008um_00230_00477-1,0
s_008um_00336_00824-1,0
s_008um_00370_00581-1,0
s_008um_00514_00501-1,0
s_008um_00468_00791-1,0
s_008um_00381_00746-1,0
s_008um_00131_00648-1,0
s_008um_00444_00786-1,0
s_008um_00341_00309-1,0
s_008um_00116_00386-1,0
s_008um_00481_00382-1,0
s_008um_00560_00467-1,0
s_008um_00530_00687-1,0
s_008um_00065_00339-1,0
s_008um_00230_00401-1,0
s_008um_00598_00415-1,0
s_008um_00183_00378-1,0
s_008um_00567_00715-1,0
s_008um_00151_00285-1,0
s_008um_00214_00636-1,0
s_008um_00265_00801-1,0
s_008um_00512_00527-1,0
s_008um_00356_00657-1,0
s_008um_00447_00725-1,0
s_008um_00487_00538-1,0
s_008um_00284_00276-1,0
s_008um_00130_00712-1,0
s_008um_00261_00755-1,0
s_008um_00393_00618-1,0
s_008um_00424_00129-1,0
s_008um_00365_00769-1,0
s_008um_00499_00329-1,0
s_008um_00056_00509-1,0
s_008um_00313_00284-1,0
s_008um_00146_00342-1,0
s_008um_00268_00664-1,0
s_008um_00078_00458-1,0
s_008um_00585_00677-1,0
s_008um_00410_00406-1,0
s_008um_00251_00536-1,0
s_008um_00549_00628-1,0
s_008um_00345_00211-1,0
s_008um_00344_00164-1,0
s_008um_00210_00200-1,0
s_008um_00595_00361-1,0
s_008um_00630_00537-1,0
s_008um_00339_00773-1,0
s_008um_00438_00609-1,0
s_008um_00116_00483-1,0
s_008um_00541_00231-1,0
s_008um_00441_00609-1,0
s_008um_00278_00463-1,0
s_008um_00406_00668-1,0
s_008um_00421_00617-1,0
s_008um_00457_00793-1,0
s_008um_00092_00443-1,0
s_008um_00548_00272-1,0
s_008um_00235_00570-1,0
s_008um_00433_00827-1,0
s_008um_00297_00430-1,0
s_008um_00353_00822-1,0
s_008um_00503_00252-1,0
s_008um_00390_00542-1,0
s_008um_00362_00480-1,0
s_008um_00450_00681-1,0
s_008um_00552_00585-1,0
s_008um_00472_00227-1,0
s_008um_00578_00614-1,0
s_008um_00393_00806-1,0
s_008um_00504_00732-1,0
s_008um_00277_00256-1,0
s_008um_00203_00570-1,0
s_008um_00300_00668-1,0
s_008um_00554_00586-1,0
s_008um_00207_00224-1,0
s_008um_00237_00592-1,0
s_008um_00526_00632-1,0
s_008um_00640_00553-1,0
s_008um_00183_00275-1,0
s_008um_00554_00737-1,0
s_008um_00313_00747-1,0
s_008um_00335_00295-1,0
s_008um_00224_00272-1,0
s_008um_00201_00588-1,0
s_008um_00458_00420-1,0
s_008um_00500_00607-1,0
s_008um_00260_00295-1,0
s_008um_00422_00378-1,0
s_008um_00586_00409-1,0
s_008um_00563_00308-1,0
s_008um_00293_00703-1,0
s_008um_00489_00358-1,0
s_008um_00526_00522-1,0
s_008um_00176_00657-1,0
s_008um_00343_00356-1,0
s_008um_00075_00478-1,0
s_008um_00326_00514-1,0
s_008um_00226_00238-1,0
s_008um_00205_00446-1,0
s_008um_00202_00802-1,0
s_008um_00227_00396-1,0
s_008um_00535_00351-1,0
s_008um_00517_00213-1,0
s_008um_00175_00513-1,0
s_008um_00481_00482-1,0
s_008um_00194_00634-1,0
s_008um_00505_00488-1,0
s_008um_00167_00763-1,0
s_008um_00401_00084-1,0
s_008um_00382_00280-1,0
s_008um_00324_00641-1,0
s_008um_00374_00406-1,0
s_008um_00799_00574-1,0
s_008um_00315_00433-1,0
s_008um_00303_00620-1,0
s_008um_00608_00536-1,0
s_008um_00355_00661-1,0
s_008um_00224_00228-1,0
s_008um_00295_00466-1,0
s_008um_00274_00122-1,0
s_008um_00327_00264-1,0
s_008um_00414_00312-1,0
s_008um_00514_00249-1,0
s_008um_00096_00380-1,0
s_008um_00404_00818-1,0
s_008um_00296_00195-1,0
s_008um_00348_00243-1,0
s_008um_00224_00558-1,0
s_008um_00501_00682-1,0
s_008um_00129_00663-1,0
s_008um_00080_00607-1,0
s_008um_00023_00298-1,0
s_008um_00214_00211-1,0
s_008um_00578_00590-1,0
s_008um_00533_00403-1,0
s_008um_00359_00606-1,0
s_008um_00443_00194-1,0
s_008um_00622_00541-1,0
s_008um_00223_00418-1,0
s_008um_00169_00282-1,0
s_008um_00444_00400-1,0
s_008um_00210_00733-1,0
s_008um_00438_00229-1,0
s_008um_00203_00676-1,0
s_008um_00362_00681-1,0
s_008um_00073_00352-1,0
s_008um_00525_00440-1,0
s_008um_00399_00596-1,0
s_008um_00326_00134-1,0
s_008um_00273_00542-1,0
s_008um_00326_00752-1,0
s_008um_00315_00760-1,0
s_008um_00360_00809-1,0
s_008um_00219_00593-1,0
s_008um_00490_00318-1,0
s_008um_00324_00152-1,0
s_008um_00150_00555-1,0
s_008um_00241_00394-1,0
s_008um_00401_00520-1,0
s_008um_00585_00465-1,0
s_008um_00153_00394-1,0
s_008um_00093_00304-1,0
s_008um_00420_00300-1,0
s_008um_00118_00598-1,0
s_008um_00533_00497-1,0
s_008um_00288_00192-1,0
s_008um_00089_00439-1,0
s_008um_00214_00447-1,0
s_008um_00297_00394-1,0
s_008um_00256_00496-1,0
s_008um_00181_00587-1,0
s_008um_00486_00771-1,0
s_008um_00203_00519-1,0
s_008um_00518_00513-1,0
s_008um_00446_00605-1,0
s_008um_00398_00574-1,0
s_008um_00245_00334-1,0
s_008um_00354_00158-1,0
s_008um_00137_00308-1,0
s_008um_00259_00466-1,0
s_008um_00498_00794-1,0
s_008um_00393_00531-1,0
s_008um_00413_00439-1,0
s_008um_00334_00310-1,0
s_008um_00141_00510-1,0
s_008um_00308_00384-1,0
s_008um_00362_00661-1,0
s_008um_00302_00361-1,0
s_008um_00144_00529-1,0
s_008um_00152_00672-1,0
s_008um_00440_00518-1,0
s_008um_00502_00643-1,0
s_008um_00394_00219-1,0
s_008um_00494_00186-1,0
s_008um_00234_00413-1,0
s_008um_00344_00167-1,0
s_008um_00132_00707-1,0
s_008um_00155_00389-1,0
s_008um_00563_00424-1,0
s_008um_00511_00524-1,0
s_008um_00076_00341-1,0
s_008um_00361_00728-1,0
s_008um_00186_00401-1,0
s_008um_00190_00348-1,0
s_008um_00203_00581-1,0
s_008um_00549_00316-1,0
s_008um_00352_00269-1,0
s_008um_00454_00659-1,0
s_008um_00475_00799-1,0
s_008um_00375_00596-1,0
s_008um_00616_00442-1,0
s_008um_00314_00670-1,0
s_008um_00232_00193-1,0
s_008um_00509_00683-1,0
s_008um_00207_00777-1,0
s_008um_00566_00683-1,0
s_008um_00180_00468-1,0
s_008um_00593_00630-1,0
s_008um_00145_00464-1,0
s_008um_00511_00420-1,0
s_008um_00529_00207-1,0
s_008um_00097_00511-1,0
s_008um_00516_00711-1,0
s_008um_00478_00257-1,0
s_008um_00475_00512-1,0
s_008um_00184_00201-1,0
s_008um_00300_00222-1,0
s_008um_00403_00265-1,0
s_008um_00266_00682-1,0
s_008um_00294_00751-1,0
s_008um_00313_00617-1,0
s_008um_00388_00655-1,0
s_008um_00461_00147-1,0
s_008um_00211_00327-1,0
s_008um_00220_00311-1,0
s_008um_00464_00622-1,0
s_008um_00508_00799-1,0
s_008um_00164_00467-1,0
s_008um_00129_00655-1,0
s_008um_00479_00232-1,0
s_008um_00482_00728-1,0
s_008um_00533_00195-1,0
s_008um_00262_00497-1,0
s_008um_00292_00135-1,0
s_008um_00454_00400-1,0
s_008um_00634_00529-1,0
s_008um_00308_00217-1,0
s_008um_00390_00164-1,0
s_008um_00262_00289-1,0
s_008um_00297_00231-1,0
s_008um_00576_00392-1,0
s_008um_00571_00348-1,0
s_008um_00175_00583-1,0
s_008um_00255_00769-1,0
s_008um_00236_00324-1,0
s_008um_00234_00385-1,0
s_008um_00284_00341-1,0
s_008um_00216_00245-1,0
s_008um_00377_00822-1,0
s_008um_00204_00441-1,0
s_008um_00417_00470-1,0
s_008um_00344_00788-1,0
s_008um_00215_00623-1,0
s_008um_00339_00195-1,0
s_008um_00067_00504-1,0
s_008um_00361_00274-1,0
s_008um_00414_00645-1,0
s_008um_00317_00570-1,0
s_008um_00545_00645-1,0
s_008um_00277_00339-1,0
s_008um_00216_00354-1,0
s_008um_00539_00391-1,0
s_008um_00441_00565-1,0
s_008um_00510_00262-1,0
s_008um_00475_00300-1,0
s_008um_00439_00425-1,0
s_008um_00554_00421-1,0
s_008um_00093_00541-1,0
s_008um_00229_00129-1,0
s_008um_00487_00382-1,0
s_008um_00304_00367-1,0
s_008um_00538_00261-1,0
s_008um_00182_00237-1,0
s_008um_00257_00404-1,0
s_008um_00335_00727-1,0
s_008um_00446_00769-1,0
s_008um_00146_00511-1,0
s_008um_00342_00358-1,0
s_008um_00394_00102-1,0
s_008um_00184_00274-1,0
s_008um_00291_00772-1,0
s_008um_00380_00251-1,0
s_008um_00151_00675-1,0
s_008um_00514_00197-1,0
s_008um_00556_00249-1,0
s_008um_00155_00220-1,0
s_008um_00363_00371-1,0
s_008um_00147_00730-1,0
s_008um_00250_00526-1,0
s_008um_00320_00781-1,0
s_008um_00355_00473-1,0
s_008um_00116_00364-1,0
s_008um_00402_00696-1,0
s_008um_00611_00546-1,0
s_008um_00275_00453-1,0
s_008um_00374_00273-1,0
s_008um_00501_00460-1,0
s_008um_00262_00627-1,0
s_008um_00342_00251-1,0
s_008um_00532_00311-1,0
s_008um_00338_00832-1,0
s_008um_00597_00411-1,0
s_008um_00578_00606-1,0
s_008um_00530_00186-1,0
s_008um_00463_00263-1,0
s_008um_00218_00321-1,0
s_008um_00293_00394-1,0
s_008um_00260_00321-1,0
s_008um_00304_00475-1,0
s_008um_00180_00552-1,0
s_008um_00077_00336-1,0
s_008um_00462_00609-1,0
s_008um_00589_00629-1,0
s_008um_00142_00771-1,0
s_008um_00344_00555-1,0
s_008um_00312_00314-1,0
s_008um_00398_00245-1,0
s_008um_00344_00203-1,0
s_008um_00333_00225-1,0
s_008um_00224_00817-1,0
s_008um_00479_00716-1,0
s_008um_00207_00341-1,0
s_008um_00250_00400-1,0
s_008um_00540_00249-1,0
s_008um_00376_00359-1,0
s_008um_00406_00248-1,0
s_008um_00443_00558-1,0
s_008um_00466_00409-1,0
s_008um_00435_00751-1,0
s_008um_00408_00474-1,0
s_008um_00260_00543-1,0
s_008um_00111_00549-1,0
s_008um_00599_00651-1,0
s_008um_00138_00466-1,0
s_008um_00402_00276-1,0
s_008um_00360_00531-1,0
s_008um_00322_00244-1,0
s_008um_00550_00384-1,0
s_008um_00543_00664-1,0
s_008um_00246_00683-1,0
s_008um_00282_00388-1,0
s_008um_00329_00115-1,0
s_008um_00354_00242-1,0
s_008um_00313_00605-1,0
s_008um_00374_00212-1,0
s_008um_00054_00535-1,0
s_008um_00154_00754-1,0
s_008um_00424_00713-1,0
s_008um_00431_00795-1,0
s_008um_00539_00754-1,0
s_008um_00514_00464-1,0
s_008um_00354_00310-1,0
s_008um_00407_00496-1,0
s_008um_00372_00569-1,0
s_008um_00387_00278-1,0
s_008um_00092_00581-1,0
s_008um_00385_00135-1,0
s_008um_00087_00523-1,0
s_008um_00169_00309-1,0
s_008um_00459_00127-1,0
s_008um_00370_00807-1,0
s_008um_00328_00654-1,0
s_008um_00434_00559-1,0
s_008um_00288_00108-1,0
s_008um_00124_00471-1,0
s_008um_00479_00692-1,0
s_008um_00152_00656-1,0
s_008um_00521_00246-1,0
s_008um_00440_00659-1,0
s_008um_00228_00252-1,0
s_008um_00260_00330-1,0
s_008um_00324_00587-1,0
s_008um_00154_00404-1,0
s_008um_00310_00564-1,0
s_008um_00486_00149-1,0
s_008um_00573_00388-1,0
s_008um_00312_00710-1,0
s_008um_00329_00758-1,0
s_008um_00296_00276-1,0
s_008um_00199_00434-1,0
s_008um_00347_00080-1,0
s_008um_00562_00675-1,0
s_008um_00538_00500-1,0
s_008um_00154_00570-1,0
s_008um_00247_00520-1,0
s_008um_00481_00578-1,0
s_008um_00299_00287-1,0
s_008um_00448_00135-1,0
s_008um_00528_00224-1,0
s_008um_00587_00446-1,0
s_008um_00213_00365-1,0
s_008um_00251_00316-1,0
s_008um_00230_00616-1,0
s_008um_00559_00544-1,0
s_008um_00365_00803-1,0
s_008um_00180_00600-1,0
s_008um_00515_00365-1,0
s_008um_00166_00679-1,0
s_008um_00381_00220-1,0
s_008um_00571_00698-1,0
s_008um_00303_00621-1,0
s_008um_00272_00486-1,0
s_008um_00221_00493-1,0
s_008um_00516_00765-1,0
s_008um_00088_00535-1,0
s_008um_00235_00498-1,0
s_008um_00411_00336-1,0
s_008um_00443_00195-1,0
s_008um_00056_00538-1,0
s_008um_00473_00705-1,0
s_008um_00558_00255-1,0
s_008um_00194_00453-1,0
s_008um_00099_00545-1,0
s_008um_00295_00649-1,0
s_008um_00448_00638-1,0
s_008um_00333_00554-1,0
s_008um_00114_00473-1,0
s_008um_00479_00542-1,0
s_008um_00435_00218-1,0
s_008um_00219_00296-1,0
s_008um_00493_00450-1,0
s_008um_00262_00572-1,0
s_008um_00320_00335-1,0
s_008um_00561_00472-1,0
s_008um_00075_00545-1,0
s_008um_00536_00704-1,0
s_008um_00194_00757-1,0
s_008um_00311_00691-1,0
s_008um_00415_00393-1,0
s_008um_00183_00645-1,0
s_008um_00157_00495-1,0
s_008um_00179_00665-1,0
s_008um_00453_00297-1,0
s_008um_00421_00184-1,0
s_008um_00143_00646-1,0
s_008um_00341_00235-1,0
s_008um_00590_00383-1,0
s_008um_00088_00339-1,0
s_008um_00419_00182-1,0
s_008um_00605_00540-1,0
s_008um_00270_00547-1,0
s_008um_00167_00379-1,0
s_008um_00248_00745-1,0
s_008um_00426_00821-1,0
s_008um_00621_00552-1,0
s_008um_00369_00691-1,0
s_008um_00418_00450-1,0
s_008um_00157_00665-1,0
s_008um_00359_00137-1,0
s_008um_00401_00176-1,0
s_008um_00370_00227-1,0
s_008um_00529_00237-1,0
s_008um_00331_00665-1,0
s_008um_00395_00669-1,0
s_008um_00228_00602-1,0
s_008um_00607_00604-1,0
s_008um_00234_00464-1,0
s_008um_00166_00372-1,0
s_008um_00366_00206-1,0
s_008um_00369_00282-1,0
s_008um_00272_00388-1,0
s_008um_00542_00280-1,0
s_008um_00488_00667-1,0
s_008um_00303_00788-1,0
s_008um_00532_00375-1,0
s_008um_00312_00806-1,0
s_008um_00192_00607-1,0
s_008um_00412_00297-1,0
s_008um_00561_00661-1,0
s_008um_00319_00449-1,0
s_008um_00023_00287-1,0
s_008um_00533_00273-1,0
s_008um_00531_00752-1,0
s_008um_00228_00258-1,0
s_008um_00527_00692-1,0
s_008um_00470_00424-1,0
s_008um_00315_00452-1,0
s_008um_00471_00339-1,0
s_008um_00051_00558-1,0
s_008um_00204_00153-1,0
s_008um_00150_00756-1,0
s_008um_00306_00519-1,0
s_008um_00309_00703-1,0
s_008um_00545_00224-1,0
s_008um_00070_00510-1,0
s_008um_00263_00175-1,0
s_008um_00363_00830-1,0
s_008um_00606_00433-1,0
s_008um_00159_00327-1,0
s_008um_00286_00179-1,0
s_008um_00405_00469-1,0
s_008um_00364_00811-1,0
s_008um_00324_00282-1,0
s_008um_00292_00412-1,0
s_008um_00377_00596-1,0
s_008um_00427_00324-1,0
s_008um_00094_00405-1,0
s_008um_00298_00237-1,0
s_008um_00155_00434-1,0
s_008um_00302_00261-1,0
s_008um_00389_00508-1,0
s_008um_00264_00749-1,0
s_008um_00402_00334-1,0
s_008um_00175_00446-1,0
s_008um_00572_00705-1,0
s_008um_00223_00746-1,0
s_008um_00226_00753-1,0
s_008um_00462_00394-1,0
s_008um_00418_00581-1,0
s_008um_00117_00326-1,0
s_008um_00191_00321-1,0
s_008um_00350_00555-1,0
s_008um_00129_00385-1,0
s_008um_00474_00224-1,0
s_008um_00342_00374-1,0
s_008um_00191_00566-1,0
s_008um_00337_00822-1,0
s_008um_00311_00289-1,0
s_008um_00565_00608-1,0
s_008um_00505_00256-1,0
s_008um_00565_00347-1,0
s_008um_00503_00790-1,0
s_008um_00512_00300-1,0
s_008um_00280_00819-1,0
s_008um_00525_00350-1,0
s_008um_00349_00317-1,0
s_008um_00451_00128-1,0
s_008um_00211_00375-1,0
s_008um_00427_00277-1,0
s_008um_00369_00090-1,0
s_008um_00451_00127-1,0
s_008um_00373_00521-1,0
s_008um_00481_00605-1,0
s_008um_00356_00678-1,0
s_008um_00478_00465-1,0
s_008um_00552_00373-1,0
s_008um_00551_00403-1,0
s_008um_00416_00274-1,0
s_008um_00568_00533-1,0
s_008um_00132_00286-1,0
s_008um_00160_00314-1,0
s_008um_00326_00740-1,0
s_008um_00189_00706-1,0
s_008um_00327_00411-1,0
s_008um_00534_00198-1,0
s_008um_00160_00545-1,0
s_008um_00299_00207-1,0
s_008um_00464_00705-1,0
s_008um_00079_00495-1,0
s_008um_00500_00702-1,0
s_008um_00387_00474-1,0
s_008um_00446_00367-1,0
s_008um_00589_00385-1,0
s_008um_00058_00572-1,0
s_008um_00337_00286-1,0
s_008um_00279_00531-1,0
s_008um_00351_00375-1,0
s_008um_00189_00238-1,0
s_008um_00428_00246-1,0
s_008um_00438_00488-1,0
s_008um_00493_00197-1,0
s_008um_00266_00625-1,0
s_008um_00224_00663-1,0
s_008um_00200_00344-1,0
s_008um_00082_00473-1,0
s_008um_00161_00165-1,0
s_008um_00409_00721-1,0
s_008um_00292_00670-1,0
s_008um_00443_00367-1,0
s_008um_00068_00478-1,0
s_008um_00293_00597-1,0
s_008um_00247_00381-1,0
s_008um_00231_00462-1,0
s_008um_00471_00469-1,0
s_008um_00336_00283-1,0
s_008um_00170_00280-1,0
s_008um_00570_00592-1,0
s_008um_00486_00183-1,0
s_008um_00360_00690-1,0
s_008um_00633_00582-1,0
s_008um_00386_00291-1,0
s_008um_00583_00512-1,0
s_008um_00386_00778-1,0
s_008um_00346_00226-1,0
s_008um_00086_00502-1,0
s_008um_00560_00483-1,0
s_008um_00191_00288-1,0
s_008um_00194_00243-1,0
s_008um_00406_00217-1,0
s_008um_00542_00558-1,0
s_008um_00420_00600-1,0
s_008um_00353_00118-1,0
s_008um_00245_00578-1,0
s_008um_00510_00474-1,0
s_008um_00516_00494-1,0
s_008um_00185_00373-1,0
s_008um_00173_00282-1,0
s_008um_00436_00395-1,0
s_008um_00368_00131-1,0
s_008um_00452_00104-1,0
s_008um_00327_00257-1,0
s_008um_00542_00766-1,0
s_008um_00497_00655-1,0
s_008um_00448_00547-1,0
s_008um_00403_00587-1,0
s_008um_00411_00681-1,0
s_008um_00360_00728-1,0
s_008um_00297_00709-1,0
s_008um_00461_00178-1,0
s_008um_00295_00575-1,0
s_008um_00435_00331-1,0
s_008um_00372_00258-1,0
s_008um_00450_00818-1,0
s_008um_00564_00267-1,0
s_008um_00422_00255-1,0
s_008um_00446_00160-1,0
s_008um_00162_00621-1,0
s_008um_00390_00364-1,0
s_008um_00349_00183-1,0
s_008um_00087_00590-1,0
s_008um_00584_00556-1,0
s_008um_00509_00528-1,0
s_008um_00176_00505-1,0
s_008um_00193_00688-1,0
s_008um_00481_00511-1,0
s_008um_00228_00703-1,0
s_008um_00313_00485-1,0
s_008um_00444_00250-1,0
s_008um_00262_00471-1,0
s_008um_00379_00450-1,0
s_008um_00500_00395-1,0
s_008um_00593_00567-1,0
s_008um_00418_00088-1,0
s_008um_00341_00497-1,0
s_008um_00214_00762-1,0
s_008um_00167_00670-1,0
s_008um_00074_00575-1,0
s_008um_00460_00801-1,0
s_008um_00120_00341-1,0
s_008um_00223_00763-1,0
s_008um_00081_00580-1,0
s_008um_00433_00107-1,0
s_008um_00361_00710-1,0
s_008um_00422_00780-1,0
s_008um_00361_00669-1,0
s_008um_00545_00523-1,0
s_008um_00086_00525-1,0
s_008um_00223_00381-1,0
s_008um_00283_00613-1,0
s_008um_00337_00703-1,0
s_008um_00115_00392-1,0
s_008um_00089_00293-1,0
s_008um_00393_00289-1,0
s_008um_00590_00311-1,0
s_008um_00504_00359-1,0
